# redshift       sigma           g Reff          r               i               z               g mag           r mag           i mag           z                w1     w2       w3      w4
0.09718303	209.4516	3.196543	1.346205	0.8402289	0.591071	25.11439	17.22506	17.01032	16.7088	13.321	13.196	11.765	14.378
0.06824435	272.1201	2.25541	7.790887	4.906082	3.188531	19.29214	15.53801	14.9937	14.61676	12.773	12.8	11.542	7.436
0.09762833	173.8157	0.03527687	1.155133	1.419343	0.03584876	25.1144	17.72824	17.15121	22.82691	14.153	13.938	11.041	8.074
0.02815744	285.1059	0.0165497	0.3489649	0.4822369	0.293564	25.11439	19.76962	19.15933	18.22512	10.342	10.33	8.579	6.146
0.03770194	169.298	3.549842	5.008915	3.691529	3.698547	16.35022	14.90175	14.63417	14.29911	12.296	12.304	10.881	8.31
0.09316473	220.3072	0.00004613743	2.336164	2.19201	29.66374	20.40988	16.46739	16.04729	21.3957	13.191	13.093	12.027	8.411
0.09544212	169.3033	5.110844	6.512591	8.100503	5.965165	17.34177	15.80045	15.15086	14.98481	11.984	11.932	10.971	8.151
0.09101383	151.2554	0.0002008339	1.223585	7.708692	1.089992	21.20209	17.20312	24.36181	16.46981	13.883	13.836	12.175	8.749
0.04295871	168.9931	0	0.1221288	0.1970493	0.1272148	25.11437	19.31516	20.06507	20.26685	12.066	12.058	11.031	8.234
0.0698556	198.3396	12.34885	5.464855	11.45105	5.116998	19.06701	16.24928	18.66391	18.4308	12.349	12.213	9.672	8.242
0.09679777	189.0882	11.8521	1.462862	1.37229	5.17288	20.93752	17.33203	16.83683	19.07361	13.651	13.545	10.274	7.672
0.06793813	163.8702	3.909549	2.475315	2.296221	2.02667	17.895	16.3659	15.88266	15.49273	12.982	12.941	9.999	8.131
0.07443377	215.2013	0.2521238	0.9315103	1.002577	0.7842224	17.99361	16.35609	15.91913	15.65698	12.5	12.394	11.566	8.103
0.1193093	178.2113	29.66933	5.907237	5.114984	1.967214	25.10056	16.79092	16.30278	17.21413	13.085	12.751	8.999	7.269
0.1260592	204.0195	1.847864	4.172869	3.943211	1.36917	19.51105	17.72689	17.11311	17.30401	11.35	11.408	11.234	8.556
0.1127468	334.0109	2.475911	4.468429	4.513872	2.518126	16.93021	15.43621	15.05902	14.9038	12.246	12.152	11.727	7.91
0.1078994	233.5192	0.00003655093	1.441701	2.259351	0.1560021	23.04475	18.39561	17.6414	18.02882	12.43	12.344	11.58	8.475
0.1160944	150.8164	0.001376073	3.406682	0.002472834	3.612399	22.17511	17.15661	19.36221	22.8305	14.159	14.198	11.379	8.454
0.1845521	229.885	2.073557	2.418693	2.066211	1.585819	20.18279	18.62273	17.93694	17.51058	14.077	13.879	11.818	8.297
0.1539491	160.4251	29.66416	1.672365	2.531261	1.171924	25.19923	17.92068	17.28192	17.08129	14.027	13.802	11.369	8.249
